seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
chr1_h1	264174479	264174479	1	*	wt_H3K4me3_peak_5642	414	.	Promoter (<=1kb)	1	264174595	264176667	2073	1	h1SMcG0006814	h1SMcT0006814.1	-116
chr1_h1	264176837	264176837	1	*	wt_H3K4me3_peak_5643	749	.	Promoter (2-3kb)	1	264174595	264176667	2073	1	h1SMcG0006814	h1SMcT0006814.1	2242
chr1_h1	264481598	264481598	1	*	wt_H3K4me3_peak_5650	71	.	Promoter (2-3kb)	1	264484348	264493377	9030	1	h1SMcG0006823	h1SMcT0006823.1	-2750
chr1_h1	264995205	264995205	1	*	wt_H3K4me3_peak_5658	80	.	Promoter (<=1kb)	1	264994663	265015150	20488	1	h1SMcG0006836	h1SMcT0006836.1	542
chr1_h1	265681009	265681009	1	*	wt_H3K4me3_peak_5680	70	.	Promoter (1-2kb)	1	265679979	265720151	40173	1	h1SMcG0006864	h1SMcT0006864.2	1030
chr1_h1	266024556	266024556	1	*	wt_H3K4me3_peak_5687	1313	.	Distal Intergenic	1	266026339	266028116	1778	2	h1SMcG0006875	h1SMcT0006875.1	3560
chr1_h1	266128625	266128625	1	*	wt_H3K4me3_peak_5691	55	.	Promoter (2-3kb)	1	266098725	266126292	27568	2	h1SMcG0006878	h1SMcT0006878.5	-2333
chr1_h1	266570795	266570795	1	*	wt_H3K4me3_peak_5705	392	.	Distal Intergenic	1	266555352	266556469	1118	1	h1SMcG0006894	h1SMcT0006894.1	15443
chr1_h1	267531932	267531932	1	*	wt_H3K4me3_peak_5722	259	.	Distal Intergenic	1	267548829	267580096	31268	2	h1SMcG0006915	h1SMcT0006915.1	48164
chr1_h1	268037493	268037493	1	*	wt_H3K4me3_peak_5729	553	.	Distal Intergenic	1	268000570	268001354	785	2	h1SMnG0011599	h1SMnT0011599.1	-36139
chr1_h1	268542669	268542669	1	*	wt_H3K4me3_peak_5730	288	.	Distal Intergenic	1	268715359	268724133	8775	1	h1SMcG0006933	h1SMcT0006933.1	-172690
chr1_h1	268734032	268734032	1	*	wt_H3K4me3_peak_5732	160	.	Promoter (<=1kb)	1	268733727	268742816	9090	1	h1SMcG0006934	h1SMcT0006934.1	305
chr1_h1	268784780	268784780	1	*	wt_H3K4me3_peak_5733	169	.	Promoter (1-2kb)	1	268784423	268786721	2299	2	h1SMcG0006935	h1SMcT0006935.1	1941
chr1_h1	269304905	269304905	1	*	wt_H3K4me3_peak_5745	60	.	Intron (h1SMcT0006944.1/h1SMcG0006944, intron 1 of 1)	1	269289656	269323574	33919	1	h1SMcG0006944	h1SMcT0006944.1	15249
chr1_h1	269557346	269557346	1	*	wt_H3K4me3_peak_5749	129	.	Exon (h1SMcT0006950.1/h1SMcG0006950, exon 4 of 7)	1	269528652	269563862	35211	2	h1SMcG0006950	h1SMcT0006950.1	6516
chr1_h1	270210566	270210566	1	*	wt_H3K4me3_peak_5763	56	.	Promoter (1-2kb)	1	270209109	270210047	939	1	h1SMnG0011665	h1SMnT0011665.1	1457
chr1_h1	270284973	270284973	1	*	wt_H3K4me3_peak_5766	184	.	Distal Intergenic	1	270300468	270302401	1934	1	h1SMcG0006965	h1SMcT0006965.1	-15495
chr1_h1	270475467	270475467	1	*	wt_H3K4me3_peak_5772	242	.	Promoter (<=1kb)	1	270456999	270475719	18721	2	h1SMcG0006969	h1SMcT0006969.1	252
chr1_h1	271429328	271429328	1	*	wt_H3K4me3_peak_5786	19	.	Promoter (<=1kb)	1	271429063	271434089	5027	1	h1SMnG0011714	h1SMnT0011714.1	265
chr1_h1	272600442	272600442	1	*	wt_H3K4me3_peak_5816	143	.	Promoter (<=1kb)	1	272587663	272600991	13329	2	h1SMcG0007033	h1SMcT0007033.1	549
chr1_h1	274691888	274691888	1	*	wt_H3K4me3_peak_5872	315	.	Promoter (<=1kb)	1	274684149	274692137	7989	2	h1SMcG0007095	h1SMcT0007095.1	249
chr1_h1	274939000	274939000	1	*	wt_H3K4me3_peak_5877	171	.	Promoter (<=1kb)	1	274899287	274939782	40496	2	h1SMcG0007105	h1SMcT0007105.2	782
chr1_h1	274985505	274985505	1	*	wt_H3K4me3_peak_5880	1646	.	Intron (h1SMcT0007107.1/h1SMcG0007107, intron 4 of 7)	1	274977681	275011778	34098	1	h1SMcG0007107	h1SMcT0007107.2	7824
chr1_h1	275119755	275119755	1	*	wt_H3K4me3_peak_5884	1616	.	Distal Intergenic	1	275160414	275171074	10661	2	h1SMcG0007112	h1SMcT0007112.1	51319
chr1_h1	275424505	275424505	1	*	wt_H3K4me3_peak_5891	390	.	Distal Intergenic	1	275415242	275422140	6899	1	h1SMcG0007117	h1SMcT0007117.2	9263
chr1_h1	276088378	276088378	1	*	wt_H3K4me3_peak_5905	141	.	Distal Intergenic	1	276060211	276075929	15719	2	h1SMcG0007141	h1SMcT0007141.2	-12449
chr1_h1	276353688	276353688	1	*	wt_H3K4me3_peak_5910	72	.	Promoter (<=1kb)	1	276353805	276354451	647	2	h1SMnG0011939	h1SMnT0011939.1	763
chr1_h1	276559579	276559579	1	*	wt_H3K4me3_peak_5913	82	.	Distal Intergenic	1	276562668	276564074	1407	2	h1SMcG0007161	h1SMcT0007161.1	4495
chr1_h1	277226190	277226190	1	*	wt_H3K4me3_peak_5928	106	.	Promoter (<=1kb)	1	277225868	277227265	1398	1	h1SMnG0012006	h1SMnT0012006.1	322
chr1_h1	277335672	277335672	1	*	wt_H3K4me3_peak_5934	1038	.	Intron (h1SMnT0012015.1/h1SMnG0012015, intron 1 of 3)	1	277318175	277321164	2990	2	h1SMcG0007181	h1SMcT0007181.1	-14508
chr1_h1	277389688	277389688	1	*	wt_H3K4me3_peak_5935	1236	.	Intron (h1SMnT0012015.1/h1SMnG0012015, intron 1 of 3)	1	277318175	277400798	82624	2	h1SMnG0012015	h1SMnT0012015.1	11110
chr1_h1	278774954	278774954	1	*	wt_H3K4me3_peak_5969	228	.	Intron (h1SMcT0007220.2/h1SMcG0007220, intron 2 of 2)	1	278768603	278769388	786	1	h1SMcG0007221	h1SMcT0007221.1	6351
chr1_h1	279034838	279034838	1	*	wt_H3K4me3_peak_5975	328	.	Distal Intergenic	1	279051508	279052317	810	2	h1SMnG0012144	h1SMnT0012144.1	17479
chr1_h1	279353973	279353973	1	*	wt_H3K4me3_peak_5978	235	.	Distal Intergenic	1	279428108	279428904	797	1	h1SMcG0007233	h1SMcT0007233.1	-74135
chr1_h1	279888142	279888142	1	*	wt_H3K4me3_peak_5986	595	.	Distal Intergenic	1	279864635	279867162	2528	2	h1SMcG0007245	h1SMcT0007245.1	-20980
chr1_h1	279948819	279948819	1	*	wt_H3K4me3_peak_5987	32	.	Distal Intergenic	1	279966957	280028521	61565	1	h1SMcG0007247	h1SMcT0007247.1	-18138
chr1_h1	279964631	279964631	1	*	wt_H3K4me3_peak_5988	509	.	Promoter (2-3kb)	1	279966957	280028521	61565	1	h1SMcG0007247	h1SMcT0007247.1	-2326
chr1_h1	280466296	280466296	1	*	wt_H3K4me3_peak_5998	30	.	Distal Intergenic	1	280423871	280447898	24028	1	h1SMcG0007256	h1SMcT0007256.1	42425
chr1_h1	280822835	280822835	1	*	wt_H3K4me3_peak_6006	176	.	Distal Intergenic	1	280827833	280832478	4646	2	h1SMcG0007270	h1SMcT0007270.2	9643
chr1_h1	280966530	280966530	1	*	wt_H3K4me3_peak_6011	68	.	Distal Intergenic	1	280972742	280986584	13843	2	h1SMcG0007272	h1SMcT0007272.1	20054
chr1_h1	281036369	281036369	1	*	wt_H3K4me3_peak_6013	126	.	Promoter (<=1kb)	1	281021449	281036556	15108	2	h1SMcG0007273	h1SMcT0007273.1	187
chr1_h1	281113467	281113467	1	*	wt_H3K4me3_peak_6017	414	.	Promoter (1-2kb)	1	281107733	281111477	3745	2	h1SMcG0007276	h1SMcT0007276.2	-1990
chr1_h1	283936315	283936315	1	*	wt_H3K4me3_peak_6048	53	.	Intron (h1SMcT0007336.1/h1SMcG0007336, intron 6 of 10)	1	283928725	283948962	20238	1	h1SMcG0007336	h1SMcT0007336.1	7590
chr1_h1	284807261	284807261	1	*	wt_H3K4me3_peak_6060	100	.	Distal Intergenic	1	284904910	284905687	778	2	h1SMcG0007356	h1SMcT0007356.1	98426
chr1_h1	286807518	286807518	1	*	wt_H3K4me3_peak_6104	72	.	Intron (h1SMcT0007416.1/h1SMcG0007416, intron 4 of 16)	1	286802910	286820824	17915	1	h1SMcG0007416	h1SMcT0007416.2	4608
chr1_h1	286973802	286973802	1	*	wt_H3K4me3_peak_6108	126	.	Distal Intergenic	1	286973952	286976853	2902	2	h1SMcG0007422	h1SMcT0007422.1	3051
chr1_h1	287354457	287354457	1	*	wt_H3K4me3_peak_6123	342	.	Promoter (1-2kb)	1	287327509	287356176	28668	2	h1SMnG0012519	h1SMnT0012519.1	1719
chr1_h1	287439318	287439318	1	*	wt_H3K4me3_peak_6128	27	.	Intron (h1SMcT0007441.1/h1SMcG0007441, intron 2 of 9)	1	287407254	287484417	77164	1	h1SMcG0007441	h1SMcT0007441.1	32064
chr1_h1	287655544	287655544	1	*	wt_H3K4me3_peak_6131	67	.	Promoter (<=1kb)	1	287572237	287655731	83495	2	h1SMcG0007444	h1SMcT0007444.1	187
chr1_h1	288895567	288895567	1	*	wt_H3K4me3_peak_6151	644	.	Distal Intergenic	1	288972611	288973845	1235	1	h1SMcG0007469	h1SMcT0007469.1	-77044
chr1_h1	289487244	289487244	1	*	wt_H3K4me3_peak_6161	293	.	Promoter (<=1kb)	1	289485747	289487155	1409	2	h1SMcG0007481	h1SMcT0007481.1	-89
chr1_h1	289521416	289521416	1	*	wt_H3K4me3_peak_6162	88	.	Promoter (1-2kb)	1	289519560	289521274	1715	1	h1SMcG0007482	h1SMcT0007482.1	1856
chr1_h1	290624186	290624186	1	*	wt_H3K4me3_peak_6187	62	.	Promoter (<=1kb)	1	290578673	290624332	45660	2	h1SMcG0007515	h1SMcT0007515.1	146
chr1_h1	290633445	290633445	1	*	wt_H3K4me3_peak_6188	92	.	Promoter (1-2kb)	1	290635181	290686000	50820	1	h1SMcG0007517	h1SMcT0007517.1	-1736
chr1_h1	292285478	292285478	1	*	wt_H3K4me3_peak_6199	636	.	Distal Intergenic	1	292291479	292292880	1402	2	h1SMnG0012713	h1SMnT0012713.1	7402
chr1_h1	292655201	292655201	1	*	wt_H3K4me3_peak_6207	192	.	Promoter (1-2kb)	1	292622681	292656505	33825	2	h1SMcG0007558	h1SMcT0007558.1	1304
chr1_h1	292720093	292720093	1	*	wt_H3K4me3_peak_6214	87	.	Promoter (2-3kb)	1	292709556	292717739	8184	2	h1SMcG0007564	h1SMcT0007564.1	-2354
chr1_h1	292931124	292931124	1	*	wt_H3K4me3_peak_6221	7275	.	Distal Intergenic	1	292939264	292939758	495	2	h1SMnG0012746	h1SMnT0012746.1	8634
chr1_h1	293656488	293656488	1	*	wt_H3K4me3_peak_6230	77	.	Promoter (<=1kb)	1	293656438	293657197	760	2	h1SMnG0012774	h1SMnT0012774.1	709
chr1_h1	293795610	293795610	1	*	wt_H3K4me3_peak_6234	2877	.	Promoter (<=1kb)	1	293795495	293833471	37977	1	h1SMcG0007583	h1SMcT0007583.2	115
chr1_h1	294047032	294047032	1	*	wt_H3K4me3_peak_6239	17	.	Promoter (<=1kb)	1	294047819	294081980	34162	1	h1SMcG0007589	h1SMcT0007589.1	-787
chr1_h1	294751961	294751961	1	*	wt_H3K4me3_peak_6248	64	.	Distal Intergenic	1	294760298	294761120	823	2	h1SMcG0007602	h1SMcT0007602.1	9159
chr1_h1	294891172	294891172	1	*	wt_H3K4me3_peak_6251	96	.	Distal Intergenic	1	294908468	294914606	6139	2	h1SMcG0007608	h1SMcT0007608.1	23434
chr1_h1	296588044	296588044	1	*	wt_H3K4me3_peak_6292	57	.	Intron (h1SMcT0007661.1/h1SMcG0007661, intron 2 of 8)	1	296583473	296652972	69500	1	h1SMcG0007661	h1SMcT0007661.1	4571
chr1_h1	296845238	296845238	1	*	wt_H3K4me3_peak_6297	463	.	Distal Intergenic	1	296836052	296842528	6477	1	h1SMcG0007672	h1SMcT0007672.1	9186
chr1_h1	297668353	297668353	1	*	wt_H3K4me3_peak_6314	65	.	Promoter (<=1kb)	1	297666856	297668644	1789	2	h1SMcG0007700	h1SMcT0007700.1	291
chr1_h1	297743892	297743892	1	*	wt_H3K4me3_peak_6316	138	.	Promoter (<=1kb)	1	297743590	297773041	29452	1	h1SMcG0007702	h1SMcT0007702.4	302
chr1_h1	298634742	298634742	1	*	wt_H3K4me3_peak_6335	338	.	Distal Intergenic	1	298626879	298629282	2404	2	h1SMcG0007721	h1SMcT0007721.1	-5460
chr1_h1	298916471	298916471	1	*	wt_H3K4me3_peak_6342	892	.	Distal Intergenic	1	298806279	298806792	514	2	h1SMnG0012998	h1SMnT0012998.3	-109679
chr1_h1	299163372	299163372	1	*	wt_H3K4me3_peak_6345	373	.	Distal Intergenic	1	299176909	299178958	2050	1	h1SMcG0007728	h1SMcT0007728.1	-13537
chr1_h1	300127522	300127522	1	*	wt_H3K4me3_peak_6358	140	.	Promoter (1-2kb)	1	300114560	300125795	11236	2	h1SMcG0007754	h1SMcT0007754.1	-1727
chr1_h1	300262089	300262089	1	*	wt_H3K4me3_peak_6363	1039	.	Distal Intergenic	1	300271584	300327948	56365	1	h1SMcG0007759	h1SMcT0007759.1	-9495
chr1_h1	300562081	300562081	1	*	wt_H3K4me3_peak_6373	37	.	Promoter (1-2kb)	1	300552776	300560308	7533	2	h1SMcG0007770	h1SMcT0007770.3	-1773
chr1_h1	300619045	300619045	1	*	wt_H3K4me3_peak_6376	33	.	Distal Intergenic	1	300562457	300585216	22760	2	h1SMcG0007771	h1SMcT0007771.2	-33829
chr1_h1	301114440	301114440	1	*	wt_H3K4me3_peak_6385	45	.	Distal Intergenic	1	301115987	301117630	1644	2	h1SMcG0007786	h1SMcT0007786.1	3190
chr1_h1	301248257	301248257	1	*	wt_H3K4me3_peak_6391	111	.	Distal Intergenic	1	301228947	301239628	10682	2	h1SMcG0007791	h1SMcT0007791.4	-8629
chr1_h1	301250751	301250751	1	*	wt_H3K4me3_peak_6392	523	.	Distal Intergenic	1	301228947	301239628	10682	2	h1SMcG0007791	h1SMcT0007791.4	-11123
chr1_h1	301377212	301377212	1	*	wt_H3K4me3_peak_6395	752	.	Intron (h1SMcT0007795.1/h1SMcG0007795, intron 7 of 8)	1	301374097	301389419	15323	2	h1SMcG0007795	h1SMcT0007795.1	12207
chr1_h1	301440258	301440258	1	*	wt_H3K4me3_peak_6400	40	.	Promoter (1-2kb)	1	301442110	301463450	21341	1	h1SMcG0007797	h1SMcT0007797.8	-1852
chr1_h1	301855545	301855545	1	*	wt_H3K4me3_peak_6406	27	.	Distal Intergenic	1	301868811	301874074	5264	2	h1SMcG0007809	h1SMcT0007809.2	18529
chr1_h1	302342033	302342033	1	*	wt_H3K4me3_peak_6420	92	.	Promoter (1-2kb)	1	302314870	302340446	25577	2	h1SMcG0007823	h1SMcT0007823.1	-1587
chr1_h1	302991604	302991604	1	*	wt_H3K4me3_peak_6437	2847	.	Distal Intergenic	1	302975451	302976664	1214	1	h1SMcG0007854	h1SMcT0007854.1	16153
chr1_h1	303198874	303198874	1	*	wt_H3K4me3_peak_6440	113	.	Distal Intergenic	1	303213197	303217183	3987	1	h1SMnG0013195	h1SMnT0013195.1	-14323
chr1_h1	303346761	303346761	1	*	wt_H3K4me3_peak_6445	843	.	Distal Intergenic	1	303341595	303343387	1793	2	h1SMcG0007869	h1SMcT0007869.1	-3374
chr1_h1	304597878	304597878	1	*	wt_H3K4me3_peak_6470	103	.	Promoter (<=1kb)	1	304504185	304597967	93783	2	h1SMcG0007917	h1SMcT0007917.1	89
chr1_h1	304953156	304953156	1	*	wt_H3K4me3_peak_6479	34	.	Promoter (1-2kb)	1	304949738	304954617	4880	2	h1SMcG0007930	h1SMcT0007930.1	1461
chr1_h1	305406906	305406906	1	*	wt_H3K4me3_peak_6491	367	.	Promoter (<=1kb)	1	305407010	305409161	2152	1	h1SMcG0007948	h1SMcT0007948.1	-104
chr1_h1	308246331	308246331	1	*	wt_H3K4me3_peak_6541	328	.	Distal Intergenic	1	308292708	308293797	1090	2	h1SMcG0008027	h1SMcT0008027.1	47466
chr1_h1	308448887	308448887	1	*	wt_H3K4me3_peak_6544	332	.	Promoter (<=1kb)	1	308448573	308462271	13699	1	h1SMcG0008032	h1SMcT0008032.2	314
chr1_h1	308534253	308534253	1	*	wt_H3K4me3_peak_6547	211	.	Intron (h1SMcT0008034.1/h1SMcG0008034, intron 6 of 7)	1	308544186	308545305	1120	2	h1SMcG0008035	h1SMcT0008035.1	11052
chr1_h1	308666304	308666304	1	*	wt_H3K4me3_peak_6551	608	.	Promoter (2-3kb)	1	308655862	308663962	8101	2	h1SMcG0008037	h1SMcT0008037.1	-2342
chr1_h1	308704040	308704040	1	*	wt_H3K4me3_peak_6554	24	.	Promoter (1-2kb)	1	308702731	308704330	1600	1	h1SMcG0008038	h1SMcT0008038.1	1309
chr1_h1	309151408	309151408	1	*	wt_H3K4me3_peak_6558	18	.	Exon (h1SMnT0013447.2/h1SMnG0013447, exon 3 of 3)	1	309146411	309153062	6652	1	h1SMnG0013447	h1SMnT0013447.4	4997
chr1_h1	309352572	309352572	1	*	wt_H3K4me3_peak_6564	2240	.	Distal Intergenic	1	309357007	309357990	984	1	h1SMcG0008058	h1SMcT0008058.1	-4435
chr1_h1	310345083	310345083	1	*	wt_H3K4me3_peak_6588	2473	.	Promoter (1-2kb)	1	310309998	310346882	36885	2	h1SMcG0008091	h1SMcT0008091.1	1799
chr1_h1	310645285	310645285	1	*	wt_H3K4me3_peak_6593	201	.	Distal Intergenic	1	310625967	310626814	848	1	h1SMnG0013508	h1SMnT0013508.2	19318
chr1_h1	310655533	310655533	1	*	wt_H3K4me3_peak_6594	408	.	Distal Intergenic	1	310683568	310684267	700	2	h1SMcG0008104	h1SMcT0008104.1	28734
chr1_h1	310851627	310851627	1	*	wt_H3K4me3_peak_6605	326	.	Promoter (<=1kb)	1	310850666	310862644	11979	1	h1SMnG0013519	h1SMnT0013519.1	961
chr1_h1	311385318	311385318	1	*	wt_H3K4me3_peak_6618	138	.	Distal Intergenic	1	311370616	311373762	3147	2	h1SMcG0008127	h1SMcT0008127.1	-11556
chr1_h1	312089911	312089911	1	*	wt_H3K4me3_peak_6636	314	.	Distal Intergenic	1	312059621	312064333	4713	2	h1SMnG0013582	h1SMnT0013582.1	-25578
chr1_h1	312291466	312291466	1	*	wt_H3K4me3_peak_6640	95	.	Intron (h1SMcT0008159.1/h1SMcG0008159, intron 1 of 1)	1	312315901	312316632	732	2	h1SMcG0008160	h1SMcT0008160.1	25166
chr1_h1	312362480	312362480	1	*	wt_H3K4me3_peak_6644	358	.	Intron (h1SMcT0008161.1/h1SMcG0008161, intron 4 of 5)	1	312349825	312367851	18027	1	h1SMcG0008161	h1SMcT0008161.1	12655
chr1_h1	312515150	312515150	1	*	wt_H3K4me3_peak_6649	240	.	Distal Intergenic	1	312520565	312535530	14966	1	h1SMcG0008166	h1SMcT0008166.1	-5415
chr1_h1	312720652	312720652	1	*	wt_H3K4me3_peak_6653	1959	.	Promoter (<=1kb)	1	312720502	312721225	724	1	h1SMcG0008170	h1SMcT0008170.1	150
chr1_h1	312757360	312757360	1	*	wt_H3K4me3_peak_6655	1315	.	Promoter (2-3kb)	1	312759752	312767259	7508	1	h1SMcG0008173	h1SMcT0008173.1	-2392
chr1_h1	312765471	312765471	1	*	wt_H3K4me3_peak_6657	31	.	Exon (h1SMcT0008173.1/h1SMcG0008173, exon 2 of 2)	1	312759752	312767259	7508	1	h1SMcG0008173	h1SMcT0008173.1	5719
chr1_h1	313087436	313087436	1	*	wt_H3K4me3_peak_6661	1178	.	Promoter (<=1kb)	1	313087250	313106500	19251	1	h1SMcG0008179	h1SMcT0008179.2	186
chr1_h1	313185635	313185635	1	*	wt_H3K4me3_peak_6664	82	.	Distal Intergenic	1	313198675	313203319	4645	2	h1SMcG0008183	h1SMcT0008183.1	17684
chr1_h1	313347627	313347627	1	*	wt_H3K4me3_peak_6671	31	.	Distal Intergenic	1	313368359	313372836	4478	1	h1SMcG0008186	h1SMcT0008186.1	-20732
chr1_h1	314375434	314375434	1	*	wt_H3K4me3_peak_6693	736	.	Distal Intergenic	1	314399694	314412518	12825	1	h1SMcG0008209	h1SMcT0008209.1	-24260
chr1_h1	314564146	314564146	1	*	wt_H3K4me3_peak_6701	55	.	Distal Intergenic	1	314559611	314560433	823	1	h1SMcG0008220	h1SMcT0008220.1	4535
chr1_h1	315184641	315184641	1	*	wt_H3K4me3_peak_6715	578	.	Promoter (<=1kb)	1	315184399	315262038	77640	1	h1SMcG0008234	h1SMcT0008234.1	242
chr1_h1	316805263	316805263	1	*	wt_H3K4me3_peak_6739	110	.	Distal Intergenic	1	316819639	316821677	2039	2	h1SMcG0008274	h1SMcT0008274.1	16414
chr1_h1	318053168	318053168	1	*	wt_H3K4me3_peak_6760	27	.	Intron (h1SMcT0008300.1/h1SMcG0008300, intron 1 of 6)	1	317969746	318057711	87966	2	h1SMcG0008300	h1SMcT0008300.1	4543
chr1_h1	318201079	318201079	1	*	wt_H3K4me3_peak_6765	101	.	Promoter (1-2kb)	1	318190220	318199981	9762	2	h1SMcG0008305	h1SMcT0008305.1	-1098
chr1_h1	318783832	318783832	1	*	wt_H3K4me3_peak_6777	55	.	Distal Intergenic	1	318776794	318779657	2864	2	h1SMcG0008322	h1SMcT0008322.1	-4175
chr1_h1	318951554	318951554	1	*	wt_H3K4me3_peak_6780	141	.	Promoter (1-2kb)	1	318953189	318955295	2107	1	h1SMcG0008327	h1SMcT0008327.1	-1635
chr1_h1	320775628	320775628	1	*	wt_H3K4me3_peak_6817	42	.	Promoter (1-2kb)	1	320774039	320800399	26361	1	h1SMcG0008372	h1SMcT0008372.3	1589
chr1_h1	321708672	321708672	1	*	wt_H3K4me3_peak_6838	46	.	Promoter (1-2kb)	1	321706961	321710069	3109	1	h1SMcG0008393	h1SMcT0008393.3	1711
chr1_h1	321925483	321925483	1	*	wt_H3K4me3_peak_6844	295	.	Distal Intergenic	1	321929750	321930441	692	2	h1SMcG0008404	h1SMcT0008404.1	4958
chr1_h1	322284866	322284866	1	*	wt_H3K4me3_peak_6854	103	.	Distal Intergenic	1	322266374	322267879	1506	2	h1SMcG0008411	h1SMcT0008411.1	-16987
chr1_h1	322379031	322379031	1	*	wt_H3K4me3_peak_6857	51	.	Distal Intergenic	1	322382451	322408798	26348	1	h1SMcG0008416	h1SMcT0008416.1	-3420
chr1_h1	322743661	322743661	1	*	wt_H3K4me3_peak_6865	30	.	Promoter (<=1kb)	1	322715638	322744336	28699	2	h1SMcG0008428	h1SMcT0008428.1	675
chr1_h1	322784833	322784833	1	*	wt_H3K4me3_peak_6866	126	.	Distal Intergenic	1	322759734	322780603	20870	2	h1SMcG0008430	h1SMcT0008430.1	-4230
chr1_h1	322946591	322946591	1	*	wt_H3K4me3_peak_6871	246	.	Promoter (<=1kb)	1	322946029	322950678	4650	1	h1SMcG0008434	h1SMcT0008434.3	562
chr1_h1	322975180	322975180	1	*	wt_H3K4me3_peak_6872	136	.	Intron (h1SMcT0008437.1/h1SMcG0008437, intron 3 of 5)	1	322974338	322990935	16598	2	h1SMcG0008437	h1SMcT0008437.2	15755
chr1_h1	323172996	323172996	1	*	wt_H3K4me3_peak_6878	307	.	Distal Intergenic	1	323180456	323181897	1442	1	h1SMcG0008442	h1SMcT0008442.1	-7460
chr1_h1	323513206	323513206	1	*	wt_H3K4me3_peak_6891	95	.	Distal Intergenic	1	323497434	323499120	1687	1	h1SMcG0008455	h1SMcT0008455.1	15772
chr1_h1	323611918	323611918	1	*	wt_H3K4me3_peak_6894	965	.	Promoter (<=1kb)	1	323607277	323611042	3766	2	h1SMcG0008460	h1SMcT0008460.2	-876
chr1_h1	324195869	324195869	1	*	wt_H3K4me3_peak_6905	81	.	Distal Intergenic	1	324186895	324188078	1184	1	h1SMcG0008474	h1SMcT0008474.1	8974
chr1_h1	324381516	324381516	1	*	wt_H3K4me3_peak_6908	381	.	Promoter (<=1kb)	1	324378805	324381794	2990	2	h1SMcG0008481	h1SMcT0008481.1	278
chr1_h1	324382112	324382112	1	*	wt_H3K4me3_peak_6909	54	.	Promoter (<=1kb)	1	324378805	324381794	2990	2	h1SMcG0008481	h1SMcT0008481.1	-318
chr1_h1	324801884	324801884	1	*	wt_H3K4me3_peak_6923	136	.	Distal Intergenic	1	324781232	324796822	15591	2	h1SMcG0008499	h1SMcT0008499.1	-5062
chr1_h1	324901948	324901948	1	*	wt_H3K4me3_peak_6925	69	.	Distal Intergenic	1	324914396	324915049	654	1	h1SMcG0008502	h1SMcT0008502.1	-12448
chr1_h1	326165650	326165650	1	*	wt_H3K4me3_peak_6953	841	.	Distal Intergenic	1	326113233	326113688	456	2	h1SMnG0014181	h1SMnT0014181.1	-51962
chr1_h1	327344485	327344485	1	*	wt_H3K4me3_peak_6972	16	.	Distal Intergenic	1	327348087	327378041	29955	2	h1SMcG0008560	h1SMcT0008560.1	33556
chr1_h1	327724736	327724736	1	*	wt_H3K4me3_peak_6978	1579	.	Distal Intergenic	1	327709076	327710185	1110	2	h1SMcG0008574	h1SMcT0008574.1	-14551
chr1_h1	327837459	327837459	1	*	wt_H3K4me3_peak_6982	54	.	Distal Intergenic	1	327827296	327834463	7168	1	h1SMnG0014300	h1SMnT0014300.1	10163
chr1_h1	328186865	328186865	1	*	wt_H3K4me3_peak_6988	1421	.	Distal Intergenic	1	328003856	328045699	41844	2	h1SMcG0008581	h1SMcT0008581.1	-141166
chr1_h1	328557839	328557839	1	*	wt_H3K4me3_peak_6993	1038	.	Distal Intergenic	1	328496002	328496468	467	1	h1SMnG0014333	h1SMnT0014333.1	61837
chr1_h1	328606274	328606274	1	*	wt_H3K4me3_peak_6994	950	.	Distal Intergenic	1	328496002	328496468	467	1	h1SMnG0014333	h1SMnT0014333.1	110272
chr1_h1	328888464	328888464	1	*	wt_H3K4me3_peak_6997	206	.	Intron (h1SMcT0008594.1/h1SMcG0008594, intron 2 of 14)	1	328859790	328892207	32418	2	h1SMcG0008594	h1SMcT0008594.1	3743
chr1_h1	329223755	329223755	1	*	wt_H3K4me3_peak_7011	297	.	Intron (h1SMcT0008605.1/h1SMcG0008605, intron 4 of 6)	1	329214890	329228285	13396	1	h1SMcG0008605	h1SMcT0008605.3	8865
chr1_h1	329260227	329260227	1	*	wt_H3K4me3_peak_7012	112	.	Distal Intergenic	1	329272695	329299357	26663	2	h1SMcG0008606	h1SMcT0008606.1	39130
chr1_h1	329356044	329356044	1	*	wt_H3K4me3_peak_7016	280	.	Promoter (1-2kb)	1	329331177	329357887	26711	2	h1SMcG0008607	h1SMcT0008607.1	1843
chr1_h1	329445610	329445610	1	*	wt_H3K4me3_peak_7022	208	.	Promoter (<=1kb)	1	329444723	329445853	1131	2	h1SMcG0008614	h1SMcT0008614.1	243
chr1_h1	329514563	329514563	1	*	wt_H3K4me3_peak_7023	4797	.	Promoter (2-3kb)	1	329516970	329517909	940	1	h1SMnG0014409	h1SMnT0014409.1	-2407
chr1_h1	329798031	329798031	1	*	wt_H3K4me3_peak_7030	561	.	Distal Intergenic	1	329758404	329770446	12043	2	h1SMcG0008629	h1SMcT0008629.2	-27585
chr1_h1	330596279	330596279	1	*	wt_H3K4me3_peak_7056	131	.	Distal Intergenic	1	330551958	330553059	1102	1	h1SMcG0008652	h1SMcT0008652.2	44321
